atc_level_01_code,atc_level_01_name,atc_level_02_code,atc_level_02_name,atc_level_03_code,atc_level_03_name,atc_level_04_code,atc_level_04_name,atc_level_04_note,atc_level_05_code,atc_level_05_name,DDD_O,DDD_P,DDD_R,DDD_SL,DDD_TD,note,unit_O,unit_P,unit_R,unit_SL,unit_TD,atc_level_05_note,DDD_inhalesolution,DDD_N,unit_inhalesolution,unit_N,DDD_oral_aerosol,unit_oral_aerosol,DDD_sc_implant,DDD_urethral,DDD_V,unit_sc_implant,unit_urethral,unit_V,DDD_inhalepowder,unit_inhalepowder,DDD_implant,DDD_intravesical,unit_implant,unit_intravesical,DDD_chewing_gum,DDD_inhale,DDD_inhaleaerosol,unit_chewing_gum,unit_inhale,unit_inhaleaerosol,DDD_instillsolution,unit_instillsolution,DDD_lamella,DDD_ointment,unit_lamella,unit_ointment
J,ANTIINFECTIVES FOR SYSTEMIC USE,J07,VACCINES,J07C,"BACTERIAL AND VIRAL VACCINES, COMBINED",J07CA,"Bacterial and viral vaccines, combined","The DDDs for the antiinfectives are as a main rule based on the use in infections of moderate severity.  However, some antiinfectives are only used in severe infections and their DDDs are assigned accordingly.  The DDDs assigned are based on daily treatment.  The duration of the treatment periods is not taken into consideration.  For antiinfectives given in a high initially starting dose followed by a lower daily ""maintenance"" dose, the DDDs are based on the ""maintenance"" dose if the total duration of the treat-ment course is more than one week.  If, however, the treatment course is 7 days or less, the DDDs are assigned according to the average daily dose i.e. the total course dose divided by the number of treatment days (e.g azithromycin). No DDDs have been assigned.",J07CA06,diphtheria-haemophilus influenzae B-pertussis-poliomyelitis-tetanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J,ANTIINFECTIVES FOR SYSTEMIC USE,J07,VACCINES,J07C,"BACTERIAL AND VIRAL VACCINES, COMBINED",J07CA,"Bacterial and viral vaccines, combined","The DDDs for the antiinfectives are as a main rule based on the use in infections of moderate severity.  However, some antiinfectives are only used in severe infections and their DDDs are assigned accordingly.  The DDDs assigned are based on daily treatment.  The duration of the treatment periods is not taken into consideration.  For antiinfectives given in a high initially starting dose followed by a lower daily ""maintenance"" dose, the DDDs are based on the ""maintenance"" dose if the total duration of the treat-ment course is more than one week.  If, however, the treatment course is 7 days or less, the DDDs are assigned according to the average daily dose i.e. the total course dose divided by the number of treatment days (e.g azithromycin). No DDDs have been assigned.",J07CA07,diphtheria-hepatitis B-tetanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J,ANTIINFECTIVES FOR SYSTEMIC USE,J07,VACCINES,J07C,"BACTERIAL AND VIRAL VACCINES, COMBINED",J07CA,"Bacterial and viral vaccines, combined","The DDDs for the antiinfectives are as a main rule based on the use in infections of moderate severity.  However, some antiinfectives are only used in severe infections and their DDDs are assigned accordingly.  The DDDs assigned are based on daily treatment.  The duration of the treatment periods is not taken into consideration.  For antiinfectives given in a high initially starting dose followed by a lower daily ""maintenance"" dose, the DDDs are based on the ""maintenance"" dose if the total duration of the treat-ment course is more than one week.  If, however, the treatment course is 7 days or less, the DDDs are assigned according to the average daily dose i.e. the total course dose divided by the number of treatment days (e.g azithromycin). No DDDs have been assigned.",J07CA08,haemophilus influenzae B and hepatitis B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J,ANTIINFECTIVES FOR SYSTEMIC USE,J07,VACCINES,J07C,"BACTERIAL AND VIRAL VACCINES, COMBINED",J07CA,"Bacterial and viral vaccines, combined","The DDDs for the antiinfectives are as a main rule based on the use in infections of moderate severity.  However, some antiinfectives are only used in severe infections and their DDDs are assigned accordingly.  The DDDs assigned are based on daily treatment.  The duration of the treatment periods is not taken into consideration.  For antiinfectives given in a high initially starting dose followed by a lower daily ""maintenance"" dose, the DDDs are based on the ""maintenance"" dose if the total duration of the treat-ment course is more than one week.  If, however, the treatment course is 7 days or less, the DDDs are assigned according to the average daily dose i.e. the total course dose divided by the number of treatment days (e.g azithromycin). No DDDs have been assigned.",J07CA09,diphtheria-haemophilus influenzae B-pertussis-poliomyelitis-tetanus-hepatitis B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J,ANTIINFECTIVES FOR SYSTEMIC USE,J07,VACCINES,J07C,"BACTERIAL AND VIRAL VACCINES, COMBINED",J07CA,"Bacterial and viral vaccines, combined","The DDDs for the antiinfectives are as a main rule based on the use in infections of moderate severity.  However, some antiinfectives are only used in severe infections and their DDDs are assigned accordingly.  The DDDs assigned are based on daily treatment.  The duration of the treatment periods is not taken into consideration.  For antiinfectives given in a high initially starting dose followed by a lower daily ""maintenance"" dose, the DDDs are based on the ""maintenance"" dose if the total duration of the treat-ment course is more than one week.  If, however, the treatment course is 7 days or less, the DDDs are assigned according to the average daily dose i.e. the total course dose divided by the number of treatment days (e.g azithromycin). No DDDs have been assigned.",J07CA10,typhoid-hepatitis A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J,ANTIINFECTIVES FOR SYSTEMIC USE,J07,VACCINES,J07C,"BACTERIAL AND VIRAL VACCINES, COMBINED",J07CA,"Bacterial and viral vaccines, combined","The DDDs for the antiinfectives are as a main rule based on the use in infections of moderate severity.  However, some antiinfectives are only used in severe infections and their DDDs are assigned accordingly.  The DDDs assigned are based on daily treatment.  The duration of the treatment periods is not taken into consideration.  For antiinfectives given in a high initially starting dose followed by a lower daily ""maintenance"" dose, the DDDs are based on the ""maintenance"" dose if the total duration of the treat-ment course is more than one week.  If, however, the treatment course is 7 days or less, the DDDs are assigned according to the average daily dose i.e. the total course dose divided by the number of treatment days (e.g azithromycin). No DDDs have been assigned.",J07CA11,diphtheria-haemophilus influenzae B-pertussis-tetanus-hepatitis B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J,ANTIINFECTIVES FOR SYSTEMIC USE,J07,VACCINES,J07C,"BACTERIAL AND VIRAL VACCINES, COMBINED",J07CA,"Bacterial and viral vaccines, combined","The DDDs for the antiinfectives are as a main rule based on the use in infections of moderate severity.  However, some antiinfectives are only used in severe infections and their DDDs are assigned accordingly.  The DDDs assigned are based on daily treatment.  The duration of the treatment periods is not taken into consideration.  For antiinfectives given in a high initially starting dose followed by a lower daily ""maintenance"" dose, the DDDs are based on the ""maintenance"" dose if the total duration of the treat-ment course is more than one week.  If, however, the treatment course is 7 days or less, the DDDs are assigned according to the average daily dose i.e. the total course dose divided by the number of treatment days (e.g azithromycin). No DDDs have been assigned.",J07CA12,diphtheria-pertussis-poliomyelitis-tetanus-hepatitis B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J,ANTIINFECTIVES FOR SYSTEMIC USE,J07,VACCINES,J07C,"BACTERIAL AND VIRAL VACCINES, COMBINED",J07CA,"Bacterial and viral vaccines, combined","The DDDs for the antiinfectives are as a main rule based on the use in infections of moderate severity.  However, some antiinfectives are only used in severe infections and their DDDs are assigned accordingly.  The DDDs assigned are based on daily treatment.  The duration of the treatment periods is not taken into consideration.  For antiinfectives given in a high initially starting dose followed by a lower daily ""maintenance"" dose, the DDDs are based on the ""maintenance"" dose if the total duration of the treat-ment course is more than one week.  If, however, the treatment course is 7 days or less, the DDDs are assigned according to the average daily dose i.e. the total course dose divided by the number of treatment days (e.g azithromycin). No DDDs have been assigned.",J07CA13,diphtheria-haemophilus influenzae B-pertussis-tetanus-hepatitis B-meningococcus A + C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J,ANTIINFECTIVES FOR SYSTEMIC USE,J07,VACCINES,J07X,OTHER VACCINES,J07XA,Parasitic vaccines,"The DDDs for the antiinfectives are as a main rule based on the use in infections of moderate severity.  However, some antiinfectives are only used in severe infections and their DDDs are assigned accordingly.  The DDDs assigned are based on daily treatment.  The duration of the treatment periods is not taken into consideration.  For antiinfectives given in a high initially starting dose followed by a lower daily ""maintenance"" dose, the DDDs are based on the ""maintenance"" dose if the total duration of the treat-ment course is more than one week.  If, however, the treatment course is 7 days or less, the DDDs are assigned according to the average daily dose i.e. the total course dose divided by the number of treatment days (e.g azithromycin). No DDDs have been assigned.",J07XA01,malaria vaccines,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01A,ALKYLATING AGENTS,L01AA,Nitrogen mustard analogues,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01AA01,cyclophosphamide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01A,ALKYLATING AGENTS,L01AA,Nitrogen mustard analogues,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01AA02,chlorambucil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01A,ALKYLATING AGENTS,L01AA,Nitrogen mustard analogues,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01AA03,melphalan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01A,ALKYLATING AGENTS,L01AA,Nitrogen mustard analogues,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01AA05,chlormethine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01A,ALKYLATING AGENTS,L01AA,Nitrogen mustard analogues,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01AA06,ifosfamide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01A,ALKYLATING AGENTS,L01AA,Nitrogen mustard analogues,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01AA07,trofosfamide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01A,ALKYLATING AGENTS,L01AA,Nitrogen mustard analogues,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01AA08,prednimustine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
